source,height_m,footprint_area_m2,volume_m3,centroid_lon,centroid_lat
GBA,3.4367644786834717,42.56009880917775,146.26903579664082,105.52660375512973,20.984378988065764
GBA,7.637397766113281,212.74380704376293,1624.80907667047,105.52663364117595,20.98459135109513
GBA,7.273662567138672,16.783355298608335,122.07646318647593,105.5261307337597,20.98468202252368
GBA,5.729840278625488,10.44048032750742,59.82228470874904,105.52609860437715,20.98469108980962
GBA,4.726966857910156,149.84546446030245,708.3145443120038,105.52665327506895,20.984727370833948
GBA,2.986870765686035,115.5976123465269,345.2751289009483,105.52598896687141,20.984805720582248
GBA,5.5483903884887695,308.7846705110212,1713.2578979760217,105.52658578313424,20.984818158235704
GBA,5.5483903884887695,110.63390996249944,613.8401226768639,105.5266599263021,20.984926952586022
GBA,5.4385986328125,17.777836150549415,96.68651538274268,105.52566303452596,20.984977222110913
GBA,4.0546112060546875,84.32335256766177,341.89841025294174,105.52665476971158,20.984971912550854
GBA,5.885088920593262,471.02050762977296,2771.997570824191,105.52879668516144,20.984825907660294
GBA,2.824784755706787,16.66040278924727,47.06205182300053,105.52673614020694,20.98483589875131
GBA,3.994425058364868,113.16422118764294,452.0260008222655,105.5272880011009,20.98485424974951
GBA,2.891433000564575,106.11578315289465,306.82667728903397,105.52684758818398,20.98487560454676
GBA,6.194518089294434,925.0617349149754,5730.311650644908,105.5283643631575,20.984880887626268
GBA,0.09206546097993851,93.79574828552006,8.635348803864682,105.52789760600106,20.984976291971286
GBA,4.152993202209473,103.47482489903416,429.7302444055044,105.5272436082949,20.984979800484503
GBA,0.09324721992015839,25.84494819311807,2.4099695679887807,105.52802161037243,20.984998169998082
GBA,3.592522144317627,78.87212967601944,283.3498724305913,105.52735167122312,20.98500340538631
GBA,3.2415993213653564,17.162228105813583,55.633066980922756,105.52677469254117,20.985008267253033
GBA,6.814971923828125,1418.7555605841833,9668.77931215624,105.52575158432299,20.985082769787365
GBA,3.757266044616699,57.03729516786626,214.30429241100404,105.5265271582799,20.985101742380387
GBA,2.5868730545043945,29.359600005571057,75.94955814543884,105.52647124492917,20.98513865749883
GBA,3.921797752380371,44.99140577918742,176.44719406125046,105.52652092475715,20.985153351206495
GBA,4.882432460784912,142.90808754524235,697.7390855395832,105.52664647541427,20.985190485005774
GBA,4.349899768829346,46.941561485703716,204.19108745515112,105.52648616236506,20.985205713055212
GBA,5.4199323654174805,117.41536167328748,636.38331893025,105.52662840135615,20.985244384354786
GBA,3.1622538566589355,24.943331584950748,78.87714650243315,105.52645939142022,20.985251236291177
GBA,5.289933204650879,59.193380366180776,313.1290282945891,105.52653619999866,20.985273950004164
GBA,3.4754526615142822,21.845904165412282,75.92440577486806,105.52516747025223,20.985300246199596
GBA,0.6244802474975586,86.52884877101943,54.03555689620503,105.5278768855336,20.985060814103605
GBA,4.424005508422852,507.54679134426107,2245.3898006893546,105.52670650868613,20.985069811792844
GBA,0.24783580005168915,34.699416716394296,8.599757703234538,105.52799676687796,20.985076390346872
GBA,0.08856073021888733,19.190214774356015,1.6994994334742488,105.52773173581134,20.985081377334048
GBA,5.528477668762207,294.66472568332057,1629.0473557121793,105.52852348863092,20.985148893419257
GBA,3.81881046295166,120.20405872699405,459.0365171559007,105.52673056703813,20.985161681782873
GBA,2.957612991333008,13.864094604877508,41.00462631645558,105.52687741794266,20.98517586202674
GBA,6.763230800628662,369.4386523155685,2498.5988722833963,105.52870143474068,20.985223258876125
GBA,4.067447662353516,72.71891263626866,295.78037121128045,105.5268102637149,20.985238928087895
GBA,2.8755288124084473,21.947333400785357,63.11018954949257,105.52815147507032,20.985248087954265
GBA,5.363909721374512,201.4915559028912,1080.782515482394,105.53098029992778,20.98338879351812
GBA,4.722427845001221,207.0377347245951,977.7207634294041,105.5306794618798,20.98347530972018
GBA,4.0077996253967285,169.85361171073026,680.7392413865462,105.52925259975703,20.98356180803986
GBA,4.652238368988037,104.87581223470893,487.9072776570979,105.530706108607,20.983607316496876
GBA,3.815201759338379,50.91911688106797,194.26670430860707,105.53021391341596,20.983644124446784
GBA,0.9435518980026245,115.27589491623822,108.76878944216766,105.53064201908204,20.98372466883517
GBA,1.3629353046417236,88.54166018446618,120.67655459699938,105.53064715928942,20.983774720916312
GBA,2.8218045234680176,101.56004883719385,286.58260521242636,105.53012670795633,20.983787269701843
GBA,2.1546683311462402,52.89570558972141,113.97270168780788,105.53058064472029,20.983819237248266
