node_id,x,y,z,slowness,risk_obstacle,risk_ra,risk_total,obstacle_flag,ra_flag,objective_flag,label,label_prefix,model_index,x_original,y_original,x_m,y_m,candidate_eligible,route_hit_count,route_hit_fraction,is_objective,objective_label,objective_prefix,candidate_id,candidate_type,candidate_route_hit_count,original_model_index,shifted_from_model_index,candidate_shifted,candidate_shift_distance_m,original_nofly_clearance_m,nofly_clearance_m,shift_reason,is_candidate
9190,5000.0,4500.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9190,5000.0,4500.0,5000.0,4500.0,True,0,0.0,False,,,,,,,,False,,,,,False
9191,0.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9191,0.0,4550.0,0.0,4550.0,True,14,0.0319634703196347,False,,,,,,,,False,,,,,False
9192,50.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9192,50.0,4550.0,50.0,4550.0,True,20,0.045662100456621,False,,,,,,,,False,,,,,False
9193,100.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9193,100.0,4550.0,100.0,4550.0,True,24,0.0547945205479452,False,,,,,,,,False,,,,,False
9194,150.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9194,150.0,4550.0,150.0,4550.0,True,32,0.0730593607305936,False,,,,,,,,False,,,,,False
9195,200.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9195,200.0,4550.0,200.0,4550.0,True,42,0.0958904109589041,False,,,,,,,,False,,,,,False
9196,250.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9196,250.0,4550.0,250.0,4550.0,True,53,0.12100456621004566,False,,,,,,,,False,,,,,False
9197,300.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9197,300.0,4550.0,300.0,4550.0,True,75,0.17123287671232876,False,,,,,,,,False,,,,,False
9198,350.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9198,350.0,4550.0,350.0,4550.0,True,107,0.24429223744292236,False,,,,,,,,False,,,,,False
9199,400.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9199,400.0,4550.0,400.0,4550.0,True,131,0.2990867579908676,False,,,,,,,,False,,,,,False
9200,450.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9200,450.0,4550.0,450.0,4550.0,True,188,0.4292237442922374,False,,,,,,,,False,,,,,False
9201,500.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9201,500.0,4550.0,500.0,4550.0,True,188,0.4292237442922374,False,,,,,,,,False,,,,,False
9202,550.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9202,550.0,4550.0,550.0,4550.0,True,188,0.4292237442922374,False,,,,,,,,False,,,,,False
9203,600.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9203,600.0,4550.0,600.0,4550.0,True,188,0.4292237442922374,False,,,,,,,,False,,,,,False
9204,650.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9204,650.0,4550.0,650.0,4550.0,True,188,0.4292237442922374,False,,,,,,,,False,,,,,False
9205,700.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9205,700.0,4550.0,700.0,4550.0,True,188,0.4292237442922374,False,,,,,,,,False,,,,,False
9206,750.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9206,750.0,4550.0,750.0,4550.0,True,187,0.4269406392694064,False,,,,,,,,False,,,,,False
9207,800.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9207,800.0,4550.0,800.0,4550.0,True,185,0.4223744292237443,False,,,,,,,,False,,,,,False
9208,850.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9208,850.0,4550.0,850.0,4550.0,True,184,0.4200913242009132,False,,,,,,,,False,,,,,False
9209,900.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9209,900.0,4550.0,900.0,4550.0,True,184,0.4200913242009132,False,,,,,,,,False,,,,,False
9210,950.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9210,950.0,4550.0,950.0,4550.0,True,184,0.4200913242009132,False,,,,,,,,False,,,,,False
9211,1000.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9211,1000.0,4550.0,1000.0,4550.0,True,147,0.3356164383561644,False,,,,,,,,False,,,,,False
9212,1050.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9212,1050.0,4550.0,1050.0,4550.0,True,142,0.3242009132420091,False,,,,,,,,False,,,,,False
9213,1100.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9213,1100.0,4550.0,1100.0,4550.0,True,143,0.3264840182648402,False,,,,,,,,False,,,,,False
9214,1150.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9214,1150.0,4550.0,1150.0,4550.0,True,132,0.3013698630136986,False,,,,,,,,False,,,,,False
9215,1200.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9215,1200.0,4550.0,1200.0,4550.0,True,114,0.2602739726027397,False,,,,,,,,False,,,,,False
9216,1250.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9216,1250.0,4550.0,1250.0,4550.0,True,106,0.2420091324200913,False,,,,,,,,False,,,,,False
9217,1300.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9217,1300.0,4550.0,1300.0,4550.0,True,100,0.228310502283105,False,,,,,,,,False,,,,,False
9218,1350.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9218,1350.0,4550.0,1350.0,4550.0,True,95,0.21689497716894976,False,,,,,,,,False,,,,,False
9219,1400.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9219,1400.0,4550.0,1400.0,4550.0,True,95,0.21689497716894976,False,,,,,,,,False,,,,,False
9220,1450.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9220,1450.0,4550.0,1450.0,4550.0,True,100,0.228310502283105,False,,,,,,,,False,,,,,False
9221,1500.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9221,1500.0,4550.0,1500.0,4550.0,True,159,0.363013698630137,False,,,,,,,,False,,,,,False
9222,1550.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9222,1550.0,4550.0,1550.0,4550.0,True,159,0.363013698630137,False,,,,,,,,False,,,,,False
9223,1600.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9223,1600.0,4550.0,1600.0,4550.0,True,159,0.363013698630137,False,,,,,,,,False,,,,,False
9224,1650.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9224,1650.0,4550.0,1650.0,4550.0,True,158,0.3607305936073059,False,,,,,,,,False,,,,,False
9225,1700.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9225,1700.0,4550.0,1700.0,4550.0,True,152,0.3470319634703196,False,,,,,,,,False,,,,,False
9226,1750.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9226,1750.0,4550.0,1750.0,4550.0,True,150,0.3424657534246575,False,,,,,,,,False,,,,,False
9227,1800.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9227,1800.0,4550.0,1800.0,4550.0,True,149,0.3401826484018265,False,,,,,,,,False,,,,,False
9228,1850.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9228,1850.0,4550.0,1850.0,4550.0,True,95,0.21689497716894976,False,,,,,,,,False,,,,,False
9229,1900.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9229,1900.0,4550.0,1900.0,4550.0,True,84,0.1917808219178082,False,,,,,,,,False,,,,,False
9230,1950.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9230,1950.0,4550.0,1950.0,4550.0,True,72,0.1643835616438356,False,,,,,,,,False,,,,,False
9231,2000.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9231,2000.0,4550.0,2000.0,4550.0,True,65,0.14840182648401826,False,,,,,,,,False,,,,,False
9232,2050.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9232,2050.0,4550.0,2050.0,4550.0,True,60,0.136986301369863,False,,,,,,,,False,,,,,False
9233,2100.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9233,2100.0,4550.0,2100.0,4550.0,True,55,0.12557077625570776,False,,,,,,,,False,,,,,False
9234,2150.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9234,2150.0,4550.0,2150.0,4550.0,True,51,0.11643835616438356,False,,,,,,,,False,,,,,False
9235,2200.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9235,2200.0,4550.0,2200.0,4550.0,True,47,0.10730593607305935,False,,,,,,,,False,,,,,False
9236,2250.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9236,2250.0,4550.0,2250.0,4550.0,True,46,0.1050228310502283,False,,,,,,,,False,,,,,False
9237,2300.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9237,2300.0,4550.0,2300.0,4550.0,True,43,0.09817351598173515,False,,,,,,,,False,,,,,False
9238,2350.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9238,2350.0,4550.0,2350.0,4550.0,True,42,0.0958904109589041,False,,,,,,,,False,,,,,False
9239,2400.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9239,2400.0,4550.0,2400.0,4550.0,True,48,0.1095890410958904,False,,,,,,,,False,,,,,False
9240,2450.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9240,2450.0,4550.0,2450.0,4550.0,True,49,0.11187214611872145,False,,,,,,,,False,,,,,False
9241,2500.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9241,2500.0,4550.0,2500.0,4550.0,True,45,0.10273972602739725,False,,,,,,,,False,,,,,False
9242,2550.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9242,2550.0,4550.0,2550.0,4550.0,True,49,0.11187214611872145,False,,,,,,,,False,,,,,False
9243,2600.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9243,2600.0,4550.0,2600.0,4550.0,True,53,0.12100456621004566,False,,,,,,,,False,,,,,False
9244,2650.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9244,2650.0,4550.0,2650.0,4550.0,True,56,0.1278538812785388,False,,,,,,,,False,,,,,False
9245,2700.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9245,2700.0,4550.0,2700.0,4550.0,True,62,0.1415525114155251,False,,,,,,,,False,,,,,False
9246,2750.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9246,2750.0,4550.0,2750.0,4550.0,True,68,0.1552511415525114,False,,,,,,,,False,,,,,False
9247,2800.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9247,2800.0,4550.0,2800.0,4550.0,True,111,0.2534246575342466,False,,,,,,,,False,,,,,False
9248,2850.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9248,2850.0,4550.0,2850.0,4550.0,True,111,0.2534246575342466,False,,,,,,,,False,,,,,False
9249,2900.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9249,2900.0,4550.0,2900.0,4550.0,True,111,0.2534246575342466,False,,,,,,,,False,,,,,False
9250,2950.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9250,2950.0,4550.0,2950.0,4550.0,True,111,0.2534246575342466,False,,,,,,,,False,,,,,False
9251,3000.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9251,3000.0,4550.0,3000.0,4550.0,True,111,0.2534246575342466,False,,,,,,,,False,,,,,False
9252,3050.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9252,3050.0,4550.0,3050.0,4550.0,True,111,0.2534246575342466,False,,,,,,,,False,,,,,False
9253,3100.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,1,DK03,DK,9253,3100.0,4550.0,3100.0,4550.0,False,0,0.0,True,DK03,DK,,,,,,False,,,,,False
9254,3150.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9254,3150.0,4550.0,3150.0,4550.0,True,111,0.2534246575342466,False,,,,,,,,False,,,,,False
9255,3200.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9255,3200.0,4550.0,3200.0,4550.0,True,111,0.2534246575342466,False,,,,,,,,False,,,,,False
9256,3250.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9256,3250.0,4550.0,3250.0,4550.0,True,111,0.2534246575342466,False,,,,,,,,False,,,,,False
9257,3300.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9257,3300.0,4550.0,3300.0,4550.0,True,111,0.2534246575342466,False,,,,,,,,False,,,,,False
9258,3350.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9258,3350.0,4550.0,3350.0,4550.0,True,111,0.2534246575342466,False,,,,,,,,False,,,,,False
9259,3400.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9259,3400.0,4550.0,3400.0,4550.0,True,111,0.2534246575342466,False,,,,,,,,False,,,,,False
9260,3450.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9260,3450.0,4550.0,3450.0,4550.0,True,29,0.06621004566210045,False,,,,,,,,False,,,,,False
9261,3500.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9261,3500.0,4550.0,3500.0,4550.0,True,22,0.0502283105022831,False,,,,,,,,False,,,,,False
9262,3550.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9262,3550.0,4550.0,3550.0,4550.0,True,16,0.0365296803652968,False,,,,,,,,False,,,,,False
9263,3600.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9263,3600.0,4550.0,3600.0,4550.0,True,11,0.02511415525114155,False,,,,,,,,False,,,,,False
9264,3650.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9264,3650.0,4550.0,3650.0,4550.0,True,8,0.0182648401826484,False,,,,,,,,False,,,,,False
9265,3700.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9265,3700.0,4550.0,3700.0,4550.0,True,5,0.01141552511415525,False,,,,,,,,False,,,,,False
9266,3750.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9266,3750.0,4550.0,3750.0,4550.0,True,3,0.00684931506849315,False,,,,,,,,False,,,,,False
9267,3800.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9267,3800.0,4550.0,3800.0,4550.0,True,2,0.0045662100456621,False,,,,,,,,False,,,,,False
9268,3850.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9268,3850.0,4550.0,3850.0,4550.0,True,2,0.0045662100456621,False,,,,,,,,False,,,,,False
9269,3900.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9269,3900.0,4550.0,3900.0,4550.0,True,1,0.00228310502283105,False,,,,,,,,False,,,,,False
9270,3950.0,4550.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,9270,3950.0,4550.0,3950.0,4550.0,False,0,0.0,False,,,,,,,,False,,,,,False
9271,4000.0,4550.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,9271,4000.0,4550.0,4000.0,4550.0,False,0,0.0,False,,,,,,,,False,,,,,False
9272,4050.0,4550.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,9272,4050.0,4550.0,4050.0,4550.0,False,0,0.0,False,,,,,,,,False,,,,,False
9273,4100.0,4550.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,9273,4100.0,4550.0,4100.0,4550.0,False,0,0.0,False,,,,,,,,False,,,,,False
9274,4150.0,4550.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,9274,4150.0,4550.0,4150.0,4550.0,False,0,0.0,False,,,,,,,,False,,,,,False
9275,4200.0,4550.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,9275,4200.0,4550.0,4200.0,4550.0,False,0,0.0,False,,,,,,,,False,,,,,False
9276,4250.0,4550.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,9276,4250.0,4550.0,4250.0,4550.0,False,0,0.0,False,,,,,,,,False,,,,,False
9277,4300.0,4550.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,9277,4300.0,4550.0,4300.0,4550.0,False,0,0.0,False,,,,,,,,False,,,,,False
9278,4350.0,4550.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,9278,4350.0,4550.0,4350.0,4550.0,False,0,0.0,False,,,,,,,,False,,,,,False
9279,4400.0,4550.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,9279,4400.0,4550.0,4400.0,4550.0,False,0,0.0,False,,,,,,,,False,,,,,False
9280,4450.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9280,4450.0,4550.0,4450.0,4550.0,True,0,0.0,False,,,,,,,,False,,,,,False
9281,4500.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9281,4500.0,4550.0,4500.0,4550.0,True,0,0.0,False,,,,,,,,False,,,,,False
9282,4550.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9282,4550.0,4550.0,4550.0,4550.0,True,0,0.0,False,,,,,,,,False,,,,,False
9283,4600.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9283,4600.0,4550.0,4600.0,4550.0,True,0,0.0,False,,,,,,,,False,,,,,False
9284,4650.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9284,4650.0,4550.0,4650.0,4550.0,True,0,0.0,False,,,,,,,,False,,,,,False
9285,4700.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9285,4700.0,4550.0,4700.0,4550.0,True,0,0.0,False,,,,,,,,False,,,,,False
9286,4750.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9286,4750.0,4550.0,4750.0,4550.0,True,0,0.0,False,,,,,,,,False,,,,,False
9287,4800.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9287,4800.0,4550.0,4800.0,4550.0,True,0,0.0,False,,,,,,,,False,,,,,False
9288,4850.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9288,4850.0,4550.0,4850.0,4550.0,True,0,0.0,False,,,,,,,,False,,,,,False
9289,4900.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9289,4900.0,4550.0,4900.0,4550.0,True,0,0.0,False,,,,,,,,False,,,,,False
9290,4950.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9290,4950.0,4550.0,4950.0,4550.0,True,0,0.0,False,,,,,,,,False,,,,,False
9291,5000.0,4550.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9291,5000.0,4550.0,5000.0,4550.0,True,0,0.0,False,,,,,,,,False,,,,,False
9292,0.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9292,0.0,4600.0,0.0,4600.0,True,9,0.02054794520547945,False,,,,,,,,False,,,,,False
9293,50.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9293,50.0,4600.0,50.0,4600.0,True,14,0.0319634703196347,False,,,,,,,,False,,,,,False
9294,100.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9294,100.0,4600.0,100.0,4600.0,True,19,0.04337899543378995,False,,,,,,,,False,,,,,False
9295,150.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9295,150.0,4600.0,150.0,4600.0,True,25,0.05707762557077625,False,,,,,,,,False,,,,,False
9296,200.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9296,200.0,4600.0,200.0,4600.0,True,35,0.07990867579908675,False,,,,,,,,False,,,,,False
9297,250.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9297,250.0,4600.0,250.0,4600.0,True,43,0.09817351598173515,False,,,,,,,,False,,,,,False
9298,300.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9298,300.0,4600.0,300.0,4600.0,True,57,0.13013698630136986,False,,,,,,,,False,,,,,False
9299,350.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9299,350.0,4600.0,350.0,4600.0,True,79,0.18036529680365296,False,,,,,,,,False,,,,,False
9300,400.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9300,400.0,4600.0,400.0,4600.0,True,114,0.2602739726027397,False,,,,,,,,False,,,,,False
9301,450.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9301,450.0,4600.0,450.0,4600.0,True,188,0.4292237442922374,False,,,,,,,,False,,,,,False
9302,500.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9302,500.0,4600.0,500.0,4600.0,True,188,0.4292237442922374,False,,,TN002,major,188.0,9001.0,9001,True,180.27756377319946,141.4213562373095,316.22776601683796,shifted: clearance 141.4 m -> 316.2 m; hit 188 -> 188,True
9303,550.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9303,550.0,4600.0,550.0,4600.0,True,188,0.4292237442922374,False,,,,,,,,False,,,,,False
9304,600.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9304,600.0,4600.0,600.0,4600.0,True,188,0.4292237442922374,False,,,,,,,,False,,,,,False
9305,650.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9305,650.0,4600.0,650.0,4600.0,True,188,0.4292237442922374,False,,,,,,,,False,,,,,False
9306,700.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9306,700.0,4600.0,700.0,4600.0,True,188,0.4292237442922374,False,,,,,,,,False,,,,,False
9307,750.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9307,750.0,4600.0,750.0,4600.0,True,188,0.4292237442922374,False,,,,,,,,False,,,,,False
9308,800.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9308,800.0,4600.0,800.0,4600.0,True,187,0.4269406392694064,False,,,,,,,,False,,,,,False
9309,850.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9309,850.0,4600.0,850.0,4600.0,True,185,0.4223744292237443,False,,,,,,,,False,,,,,False
9310,900.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9310,900.0,4600.0,900.0,4600.0,True,185,0.4223744292237443,False,,,,,,,,False,,,,,False
9311,950.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9311,950.0,4600.0,950.0,4600.0,True,185,0.4223744292237443,False,,,,,,,,False,,,,,False
9312,1000.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9312,1000.0,4600.0,1000.0,4600.0,True,148,0.3378995433789954,False,,,,,,,,False,,,,,False
9313,1050.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9313,1050.0,4600.0,1050.0,4600.0,True,145,0.3310502283105023,False,,,,,,,,False,,,,,False
9314,1100.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9314,1100.0,4600.0,1100.0,4600.0,True,133,0.3036529680365297,False,,,,,,,,False,,,,,False
9315,1150.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9315,1150.0,4600.0,1150.0,4600.0,True,115,0.2625570776255708,False,,,,,,,,False,,,,,False
9316,1200.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9316,1200.0,4600.0,1200.0,4600.0,True,106,0.2420091324200913,False,,,,,,,,False,,,,,False
9317,1250.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9317,1250.0,4600.0,1250.0,4600.0,True,99,0.22602739726027396,False,,,,,,,,False,,,,,False
9318,1300.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9318,1300.0,4600.0,1300.0,4600.0,True,92,0.2100456621004566,False,,,,,,,,False,,,,,False
9319,1350.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9319,1350.0,4600.0,1350.0,4600.0,True,91,0.20776255707762556,False,,,,,,,,False,,,,,False
9320,1400.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9320,1400.0,4600.0,1400.0,4600.0,True,89,0.20319634703196346,False,,,,,,,,False,,,,,False
9321,1450.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9321,1450.0,4600.0,1450.0,4600.0,True,90,0.2054794520547945,False,,,,,,,,False,,,,,False
9322,1500.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9322,1500.0,4600.0,1500.0,4600.0,True,94,0.2146118721461187,False,,,,,,,,False,,,,,False
9323,1550.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9323,1550.0,4600.0,1550.0,4600.0,True,104,0.2374429223744292,False,,,,,,,,False,,,,,False
9324,1600.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9324,1600.0,4600.0,1600.0,4600.0,True,110,0.2511415525114155,False,,,,,,,,False,,,,,False
9325,1650.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9325,1650.0,4600.0,1650.0,4600.0,True,154,0.3515981735159817,False,,,,,,,,False,,,,,False
9326,1700.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9326,1700.0,4600.0,1700.0,4600.0,True,113,0.2579908675799087,False,,,,,,,,False,,,,,False
9327,1750.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9327,1750.0,4600.0,1750.0,4600.0,True,105,0.23972602739726026,False,,,,,,,,False,,,,,False
9328,1800.0,4600.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,9328,1800.0,4600.0,1800.0,4600.0,True,86,0.1963470319634703,False,,,,,,,,False,,,,,False
